,FSA,bedrooms,post_published_date,average_price
2417,M6P,1.0,2020-10-09,1500.0
2418,M6P,2.0,2020-10-09,1600.0
2419,M6P,1.0,2020-10-10,1600.0
2420,M6P,2.0,2020-10-10,2050.0
2421,M6P,2.0,2020-10-11,1600.0
2422,M6P,2.0,2020-10-12,1550.0
2423,M6P,1.0,2020-10-13,2264.285714285714
2424,M6P,2.0,2020-10-13,1825.0
2425,M6P,1.0,2020-10-14,2120.0
2426,M6P,2.0,2020-10-14,1500.0
2427,M6P,2.0,2020-10-15,2250.0
2428,M6P,2.0,2020-10-16,2100.0
2429,M6P,1.0,2020-10-17,2200.0
2430,M6P,2.0,2020-10-17,2490.0
2431,M6P,1.0,2020-10-18,2137.5
2432,M6P,2.0,2020-10-18,1800.0
2433,M6P,1.0,2020-10-19,2295.0
2434,M6P,1.0,2020-10-20,2200.0
2435,M6P,2.0,2020-10-20,3225.0
2436,M6P,1.0,2020-10-22,2150.0
2437,M6P,1.0,2020-10-23,1985.0
2438,M6P,2.0,2020-10-24,1900.0
2439,M6P,2.0,2020-10-25,1797.5
2440,M6P,1.0,2020-10-26,1200.0
2441,M6P,2.0,2020-10-26,2215.0
2442,M6P,1.0,2020-10-27,2195.0
2443,M6P,2.0,2020-10-27,2700.0
2444,M6P,2.0,2020-10-29,2180.0
2445,M6P,1.0,2020-10-30,1450.0
2446,M6P,1.0,2020-10-31,2200.0
2447,M6P,2.0,2020-10-31,2400.0
2448,M6P,1.0,2020-11-01,1300.0
2449,M6P,1.0,2020-11-02,1400.0
2450,M6P,2.0,2020-11-03,2950.0
2451,M6R,1.0,2020-09-19,2150.0
2452,M6R,2.0,2020-09-19,2375.0
2453,M6R,2.0,2020-09-20,2987.5
2454,M6R,1.0,2020-09-21,1766.6666666666667
2455,M6R,2.0,2020-09-21,3400.0
2456,M6R,2.0,2020-09-22,1900.0
2457,M6R,1.0,2020-09-23,2000.0
2458,M6R,2.0,2020-09-23,2900.0
2459,M6R,1.0,2020-09-24,2000.0
2460,M6R,1.0,2020-09-25,1651.6666666666667
2461,M6R,2.0,2020-09-25,3425.0
2462,M6R,1.0,2020-09-26,2200.0
2463,M6R,2.0,2020-09-27,2157.0
2464,M6R,1.0,2020-09-28,1815.0
2465,M6R,2.0,2020-09-28,2600.0
2466,M6R,1.0,2020-09-29,1791.6666666666667
2467,M6R,2.0,2020-09-29,2675.0
2468,M6R,1.0,2020-09-30,1626.6666666666667
2469,M6R,2.0,2020-09-30,2850.0
2470,M6R,1.0,2020-10-01,1860.0
2471,M6R,2.0,2020-10-01,2200.0
2472,M6R,1.0,2020-10-02,1930.0
2473,M6R,2.0,2020-10-02,2700.0
2474,M6R,1.0,2020-10-03,1745.0
2475,M6R,2.0,2020-10-03,4200.0
2476,M6R,1.0,2020-10-04,1701.25
2477,M6R,2.0,2020-10-04,3275.0
2478,M6R,1.0,2020-10-05,1675.0
2479,M6R,2.0,2020-10-05,3297.5
2480,M6R,1.0,2020-10-06,1845.0
2481,M6R,2.0,2020-10-06,4200.0
2482,M6R,1.0,2020-10-07,1880.0
2483,M6R,1.0,2020-10-08,1756.6666666666667
2484,M6R,2.0,2020-10-08,2350.0
2485,M6R,1.0,2020-10-09,1790.0
2486,M6R,1.0,2020-10-10,1795.0
2487,M6R,1.0,2020-10-11,1885.0
2488,M6R,1.0,2020-10-12,1913.0
2489,M6R,2.0,2020-10-12,2097.5
2490,M6R,1.0,2020-10-13,1872.5
2491,M6R,1.0,2020-10-14,1780.0
2492,M6R,1.0,2020-10-15,1755.0
2493,M6R,2.0,2020-10-15,1850.0
2494,M6R,1.0,2020-10-16,1828.3333333333333
2495,M6R,1.0,2020-10-17,1770.0
2496,M6R,2.0,2020-10-17,2700.0
2497,M6R,1.0,2020-10-18,1586.6666666666667
2498,M6R,1.0,2020-10-19,1680.0
2499,M6R,2.0,2020-10-19,2361.25
2500,M6R,1.0,2020-10-20,1715.0
2501,M6R,2.0,2020-10-20,4200.0
2502,M6R,1.0,2020-10-21,1680.0
2503,M6R,2.0,2020-10-21,2345.0
2504,M6R,1.0,2020-10-22,1700.0
2505,M6R,2.0,2020-10-22,1600.0
2506,M6R,2.0,2020-10-23,2300.0
2507,M6R,1.0,2020-10-24,1840.0
2508,M6R,2.0,2020-10-25,2000.0
2509,M6R,1.0,2020-10-26,1152.5
2510,M6R,1.0,2020-10-27,1650.0
2511,M6R,1.0,2020-10-28,1790.0
2512,M6R,2.0,2020-10-28,2125.0
2513,M6R,2.0,2020-10-29,3200.0
2514,M6R,2.0,2020-10-30,3000.0
2515,M6R,1.0,2020-10-31,1870.0
2516,M6R,1.0,2020-11-01,1606.25
2517,M6R,1.0,2020-11-02,1711.25
2518,M6R,2.0,2020-11-02,2200.0
2519,M6R,1.0,2020-11-03,1661.25
2520,M6S,1.0,2020-09-20,2195.0
2521,M6S,2.0,2020-09-21,2437.5
2522,M6S,1.0,2020-09-22,1747.5
2523,M6S,2.0,2020-09-22,3450.0
2524,M6S,1.0,2020-09-24,1972.5
2525,M6S,1.0,2020-09-25,1907.0
2526,M6S,1.0,2020-09-26,1720.0
2527,M6S,2.0,2020-09-29,1700.0
2528,M6S,1.0,2020-09-30,1700.0
2529,M6S,1.0,2020-10-03,1500.0
2530,M6S,1.0,2020-10-04,1650.0
2531,M6S,1.0,2020-10-05,2000.0
2532,M6S,1.0,2020-10-06,1647.5
2533,M6S,2.0,2020-10-07,1950.0
2534,M6S,1.0,2020-10-09,2275.0
2535,M6S,1.0,2020-10-12,1800.0
2536,M6S,1.0,2020-10-13,1650.0
2537,M6S,1.0,2020-10-14,2100.0
2538,M6S,1.0,2020-10-15,1800.0
2539,M6S,2.0,2020-10-15,2400.0
2540,M6S,2.0,2020-10-17,2650.0
2541,M6S,1.0,2020-10-18,1999.0
2542,M6S,1.0,2020-10-19,2000.0
2543,M6S,1.0,2020-10-20,2045.0
2544,M6S,2.0,2020-10-21,1895.0
2545,M6S,1.0,2020-10-22,1555.0
2546,M6S,1.0,2020-10-23,2495.0
2547,M6S,2.0,2020-10-23,3850.0
2548,M6S,1.0,2020-10-24,1700.0
2549,M6S,1.0,2020-10-25,1450.0
2550,M6S,2.0,2020-10-25,2300.0
2551,M6S,1.0,2020-10-26,2095.0
2552,M6S,2.0,2020-10-27,3500.0
2553,M6S,1.0,2020-10-30,1600.0
2554,M6S,2.0,2020-10-31,3500.0
2555,M6S,1.0,2020-11-01,2375.0
2556,M6S,2.0,2020-11-01,2288.3333333333335
2557,M6S,1.0,2020-11-02,1580.0
2558,M6S,1.0,2020-11-03,1590.0
2559,M7A,2.0,2020-09-21,2433.3333333333335
2560,M7A,1.0,2020-09-23,1900.0
2561,M7A,1.0,2020-09-27,2100.0
2562,M7A,1.0,2020-09-29,1850.0
2563,M7A,2.0,2020-10-09,2880.0
2564,M7A,1.0,2020-10-14,1980.0
2565,M7A,2.0,2020-10-14,2915.0
2566,M7A,1.0,2020-10-17,1988.0
2567,M7A,2.0,2020-10-22,2880.0
2568,M7A,1.0,2020-10-23,1600.0
2569,M7A,2.0,2020-10-24,3400.0
2570,M7A,1.0,2020-10-27,1900.0
2571,M7A,2.0,2020-10-29,2600.0
2572,M7A,2.0,2020-11-01,2600.0
2573,M8V,1.0,2020-09-19,2247.5
2574,M8V,2.0,2020-09-19,2750.0
2575,M8V,1.0,2020-09-20,1837.5
2576,M8V,2.0,2020-09-20,2600.0
2577,M8V,1.0,2020-09-21,1495.0
2578,M8V,2.0,2020-09-22,2250.0
2579,M8V,1.0,2020-09-23,2000.0
2580,M8V,2.0,2020-09-23,1899.5
2581,M8V,1.0,2020-09-24,2300.0
2582,M8V,2.0,2020-09-24,3000.0
2583,M8V,1.0,2020-09-25,1850.0
2584,M8V,1.0,2020-09-27,2050.0
2585,M8V,1.0,2020-09-28,1425.0
2586,M8V,1.0,2020-09-30,1369.0
2587,M8V,1.0,2020-10-01,2033.3333333333333
2588,M8V,2.0,2020-10-01,2498.75
2589,M8V,1.0,2020-10-03,2100.0
2590,M8V,1.0,2020-10-05,2100.0
2591,M8V,2.0,2020-10-05,2500.0
2592,M8V,1.0,2020-10-06,2196.6666666666665
2593,M8V,2.0,2020-10-06,2500.0
2594,M8V,1.0,2020-10-07,1907.5
2595,M8V,2.0,2020-10-08,1522.5
2596,M8V,1.0,2020-10-10,1800.0
2597,M8V,2.0,2020-10-10,3400.0
2598,M8V,2.0,2020-10-12,2445.0
2599,M8V,2.0,2020-10-13,2200.0
2600,M8V,1.0,2020-10-14,2030.0
2601,M8V,2.0,2020-10-14,2175.0
2602,M8V,2.0,2020-10-15,2275.0
2603,M8V,1.0,2020-10-16,1995.0
2604,M8V,2.0,2020-10-16,1875.0
2605,M8V,1.0,2020-10-17,1566.6666666666667
2606,M8V,1.0,2020-10-19,2046.6666666666667
2607,M8V,1.0,2020-10-20,988.0
2608,M8V,1.0,2020-10-21,2197.5
2609,M8V,1.0,2020-10-22,1285.0
2610,M8V,2.0,2020-10-22,1800.0
2611,M8V,1.0,2020-10-23,1872.5
2612,M8V,1.0,2020-10-24,1395.0
2613,M8V,2.0,2020-10-25,2500.0
2614,M8V,1.0,2020-10-26,2000.0
2615,M8V,1.0,2020-10-27,2000.0
2616,M8V,2.0,2020-10-27,2250.0
2617,M8V,1.0,2020-10-28,1897.5
2618,M8V,1.0,2020-10-29,2000.0
2619,M8V,1.0,2020-10-30,2125.0
2620,M8V,2.0,2020-10-30,2540.625
2621,M8V,1.0,2020-10-31,1950.0
2622,M8V,2.0,2020-10-31,1850.0
2623,M8V,1.0,2020-11-01,1966.6666666666667
2624,M8V,1.0,2020-11-02,1405.0
2625,M8V,2.0,2020-11-02,2470.0
2626,M8V,2.0,2020-11-03,2700.0
2627,M8W,1.0,2020-10-05,1600.0
2628,M8W,1.0,2020-10-07,1775.0
2629,M8W,1.0,2020-10-14,1300.0
2630,M8W,1.0,2020-10-15,1200.0
2631,M8W,1.0,2020-10-17,1799.0
2632,M8W,2.0,2020-10-18,2250.0
2633,M8W,2.0,2020-10-20,1800.0
2634,M8W,2.0,2020-10-23,2050.0
2635,M8W,1.0,2020-10-29,1600.0
2636,M8W,2.0,2020-10-30,2600.0
2637,M8W,2.0,2020-11-01,2250.0
2638,M8X,2.0,2020-09-29,2800.0
2639,M8X,2.0,2020-10-15,1895.0
2640,M8X,1.0,2020-10-22,1950.0
2641,M8X,1.0,2020-10-25,1650.0
2642,M8X,2.0,2020-10-29,1895.0
2643,M8Y,1.0,2020-09-21,1300.0
2644,M8Y,2.0,2020-09-21,2864.6666666666665
2645,M8Y,2.0,2020-09-26,2250.0
2646,M8Y,1.0,2020-09-27,1710.0
2647,M8Y,1.0,2020-09-28,949.0
2648,M8Y,2.0,2020-09-28,2933.0
2649,M8Y,2.0,2020-10-01,1797.5
2650,M8Y,2.0,2020-10-02,1950.0
2651,M8Y,1.0,2020-10-04,2090.0
2652,M8Y,1.0,2020-10-05,2300.0
2653,M8Y,2.0,2020-10-05,2200.0
2654,M8Y,1.0,2020-10-08,1290.0
2655,M8Y,2.0,2020-10-09,2100.0
2656,M8Y,1.0,2020-10-11,2080.0
2657,M8Y,2.0,2020-10-12,2100.0
2658,M8Y,2.0,2020-10-13,2100.0
2659,M8Y,1.0,2020-10-14,1395.0
2660,M8Y,2.0,2020-10-15,2150.0
2661,M8Y,1.0,2020-10-17,1900.0
2662,M8Y,2.0,2020-10-17,1600.0
2663,M8Y,2.0,2020-10-19,2100.0
2664,M8Y,1.0,2020-10-21,1749.5
2665,M8Y,2.0,2020-10-21,1649.0
2666,M8Y,2.0,2020-10-23,4495.0
2667,M8Y,1.0,2020-10-25,1575.0
2668,M8Y,2.0,2020-10-25,1775.0
2669,M8Y,1.0,2020-10-27,1825.0
2670,M8Y,2.0,2020-10-28,1800.0
2671,M8Y,1.0,2020-10-30,2416.6666666666665
2672,M8Y,2.0,2020-10-30,2700.0
2673,M8Y,2.0,2020-10-31,2700.0
2674,M8Y,1.0,2020-11-02,1650.0
2675,M8Y,1.0,2020-11-03,2200.0
2676,M8Z,1.0,2020-09-19,1575.0
2677,M8Z,1.0,2020-09-21,1875.0
2678,M8Z,1.0,2020-09-24,1950.0
2679,M8Z,2.0,2020-09-27,1800.0
2680,M8Z,2.0,2020-10-02,1800.0
2681,M8Z,2.0,2020-10-06,2300.0
2682,M8Z,1.0,2020-10-30,1874.5
2683,M8Z,2.0,2020-10-31,2020.0
2684,M9A,2.0,2020-09-20,2795.0
2685,M9A,1.0,2020-09-29,1725.0
2686,M9A,1.0,2020-10-03,1500.0
2687,M9A,1.0,2020-10-06,1325.0
2688,M9A,2.0,2020-10-06,1699.0
2689,M9A,2.0,2020-10-13,1900.0
2690,M9A,1.0,2020-10-15,1575.0
2691,M9A,1.0,2020-10-16,1545.0
2692,M9A,2.0,2020-10-19,2050.0
2693,M9A,1.0,2020-10-20,1454.6666666666667
2694,M9A,1.0,2020-10-22,900.0
2695,M9A,1.0,2020-10-23,1695.0
2696,M9A,1.0,2020-10-24,1975.0
2697,M9A,2.0,2020-10-27,1850.0
2698,M9A,2.0,2020-10-30,2300.0
2699,M9A,1.0,2020-10-31,1900.0
2700,M9A,1.0,2020-11-02,1900.0
2701,M9B,1.0,2020-09-20,1850.0
2702,M9B,1.0,2020-09-23,1850.0
2703,M9B,2.0,2020-09-23,2450.0
2704,M9B,2.0,2020-09-24,2600.0
2705,M9B,1.0,2020-09-25,750.0
2706,M9B,1.0,2020-09-27,2100.0
2707,M9B,2.0,2020-09-27,2350.0
2708,M9B,1.0,2020-09-29,1550.0
2709,M9B,1.0,2020-10-01,2000.0
2710,M9B,1.0,2020-10-08,1945.0
2711,M9B,1.0,2020-10-09,1850.0
2712,M9B,2.0,2020-10-10,2200.0
2713,M9B,2.0,2020-10-11,2100.0
2714,M9B,2.0,2020-10-15,2225.0
2715,M9B,1.0,2020-10-18,1775.0
2716,M9B,2.0,2020-10-19,2150.0
2717,M9B,2.0,2020-10-21,1850.0
2718,M9B,1.0,2020-10-22,1990.0
2719,M9B,1.0,2020-10-23,1450.0
2720,M9B,1.0,2020-10-24,1650.0
2721,M9B,2.0,2020-10-26,2000.0
2722,M9B,1.0,2020-10-27,900.0
2723,M9B,1.0,2020-10-30,2231.6666666666665
2724,M9B,1.0,2020-11-01,2099.0
2725,M9B,1.0,2020-11-02,2099.0
2726,M9B,1.0,2020-11-03,2099.0
2727,M9C,1.0,2020-09-19,1900.0
2728,M9C,1.0,2020-09-20,1695.0
2729,M9C,2.0,2020-09-24,1680.0
2730,M9C,1.0,2020-09-25,1250.0
2731,M9C,2.0,2020-09-28,1680.0
2732,M9C,1.0,2020-09-30,1745.0
2733,M9C,2.0,2020-10-01,1680.0
2734,M9C,1.0,2020-10-03,2300.0
2735,M9C,2.0,2020-10-05,1680.0
2736,M9C,2.0,2020-10-07,2125.0
2737,M9C,2.0,2020-10-08,1690.0
2738,M9C,2.0,2020-10-14,1850.0
2739,M9C,1.0,2020-10-20,1800.0
2740,M9C,1.0,2020-10-21,1220.0
2741,M9C,1.0,2020-10-22,930.0
2742,M9C,2.0,2020-10-22,1680.0
2743,M9C,1.0,2020-10-24,1900.0
2744,M9C,2.0,2020-10-29,1680.0
2745,M9C,1.0,2020-10-30,1850.0
2746,M9C,2.0,2020-10-30,2275.0
2747,M9C,1.0,2020-11-03,1645.0
2748,M9M,1.0,2020-09-28,1750.0
2749,M9M,1.0,2020-09-29,1700.0
2750,M9M,1.0,2020-10-15,1750.0
2751,M9M,1.0,2020-10-23,1650.0
2752,M9M,1.0,2020-10-24,850.0
2753,M9M,1.0,2020-10-26,850.0
2754,M9M,1.0,2020-11-01,1350.0
2755,M9N,2.0,2020-09-19,1795.0
2756,M9N,1.0,2020-09-20,1200.0
2757,M9N,2.0,2020-09-25,1795.0
2758,M9N,2.0,2020-10-02,1795.0
2759,M9N,2.0,2020-10-06,1725.0
2760,M9N,1.0,2020-10-11,45.0
2761,M9N,2.0,2020-10-18,1600.0
2762,M9N,2.0,2020-10-22,1300.0
2763,M9N,1.0,2020-10-27,2000.0
2764,M9N,2.0,2020-10-28,1750.0
2765,M9N,1.0,2020-11-02,1300.0
2766,M9P,1.0,2020-10-22,1590.0
2767,M9P,1.0,2020-10-23,1590.0
2768,M9P,1.0,2020-10-27,1200.0
2769,M9P,2.0,2020-10-30,2500.0
2770,M9R,1.0,2020-09-20,1750.0
2771,M9R,2.0,2020-09-21,1630.0
2772,M9R,2.0,2020-09-22,1000.0
2773,M9R,1.0,2020-10-02,1495.0
2774,M9R,1.0,2020-10-15,1740.0
2775,M9R,1.0,2020-10-19,1740.0
2776,M9R,1.0,2020-11-02,1750.0
2777,M9V,2.0,2020-10-03,1600.0
2778,M9V,2.0,2020-10-17,2155.0
2779,M9W,1.0,2020-09-20,1845.0
2780,M9W,2.0,2020-09-21,1995.0
2781,M9W,1.0,2020-10-24,965.0
2782,M9W,1.0,2020-10-26,1850.0
2783,M9W,2.0,2020-10-27,1880.0
2784,M9W,1.0,2020-10-30,2100.0
2785,M9W,2.0,2020-10-30,2333.3333333333335
2786,M9W,1.0,2020-11-03,980.0
2787,M1B,3 or More,2020-09-20,2295.0
2788,M1B,3 or More,2020-09-24,2550.0
2789,M1B,3 or More,2020-10-15,2195.0
2790,M1B,3 or More,2020-10-16,2100.0
2791,M1B,3 or More,2020-10-19,2350.0
2792,M1B,3 or More,2020-10-20,2495.0
2793,M1B,3 or More,2020-10-27,1900.0
2794,M1C,3 or More,2020-10-13,2295.0
2795,M1C,3 or More,2020-10-20,4995.0
2796,M1E,3 or More,2020-09-20,3245.0
2797,M1E,3 or More,2020-09-21,2572.5
2798,M1E,3 or More,2020-09-22,3245.0
2799,M1E,3 or More,2020-10-24,3150.0
2800,M1E,3 or More,2020-10-26,3245.0
2801,M1E,3 or More,2020-10-31,2590.0
2802,M1G,3 or More,2020-09-23,2000.0
2803,M1G,3 or More,2020-10-12,2400.0
2804,M1G,3 or More,2020-10-19,2300.0
2805,M1H,3 or More,2020-10-19,2500.0
2806,M1H,3 or More,2020-10-21,3500.0
2807,M1J,3 or More,2020-10-19,1600.0
2808,M1J,3 or More,2020-10-20,2800.0
2809,M1J,3 or More,2020-10-26,3495.0
2810,M1J,3 or More,2020-10-30,2050.0
2811,M1K,3 or More,2020-09-22,2575.0
2812,M1K,3 or More,2020-09-25,2975.0
2813,M1K,3 or More,2020-10-04,1850.0
2814,M1K,3 or More,2020-10-05,1850.0
2815,M1K,3 or More,2020-10-07,0.0
2816,M1K,3 or More,2020-10-14,2300.0
2817,M1K,3 or More,2020-10-19,2800.0
2818,M1K,3 or More,2020-10-22,2025.0
2819,M1L,3 or More,2020-10-15,2800.0
2820,M1L,3 or More,2020-10-16,2750.0
2821,M1L,3 or More,2020-10-20,2850.0
2822,M1L,3 or More,2020-10-22,3142.0
2823,M1L,3 or More,2020-10-26,2784.0
2824,M1L,3 or More,2020-10-27,2500.0
2825,M1L,3 or More,2020-10-28,2850.0
2826,M1M,3 or More,2020-09-28,2800.0
2827,M1M,3 or More,2020-10-17,2300.0
2828,M1M,3 or More,2020-10-31,1950.0
2829,M1N,3 or More,2020-09-28,1750.0
2830,M1N,3 or More,2020-10-26,2750.0
2831,M1P,3 or More,2020-09-22,2535.0
2832,M1P,3 or More,2020-10-01,2700.0
2833,M1P,3 or More,2020-10-19,2333.3333333333335
2834,M1P,3 or More,2020-11-02,2720.0
2835,M1R,3 or More,2020-10-27,2500.0
2836,M1S,3 or More,2020-09-21,2400.0
2837,M1S,3 or More,2020-09-22,2700.0
2838,M1S,3 or More,2020-10-01,2600.0
2839,M1S,3 or More,2020-10-31,3150.0
2840,M1T,3 or More,2020-09-29,2580.0
2841,M1T,3 or More,2020-10-02,2295.0
2842,M1T,3 or More,2020-10-06,2250.0
2843,M1V,3 or More,2020-09-21,1550.0
2844,M1V,3 or More,2020-09-28,2650.0
2845,M1V,3 or More,2020-10-22,2750.0
2846,M1W,3 or More,2020-09-20,2800.0
2847,M1W,3 or More,2020-09-29,2800.0
2848,M1W,3 or More,2020-10-02,2800.0
2849,M1W,3 or More,2020-10-06,2800.0
2850,M1W,3 or More,2020-10-12,2800.0
2851,M1W,3 or More,2020-10-16,2800.0
2852,M1W,3 or More,2020-10-19,2425.0
2853,M1W,3 or More,2020-10-20,2800.0
2854,M1W,3 or More,2020-10-23,2800.0
2855,M1W,3 or More,2020-10-27,2800.0
2856,M1W,3 or More,2020-10-31,2800.0
2857,M1W,3 or More,2020-11-02,2295.0
2858,M1W,3 or More,2020-11-03,2295.0
2859,M2H,3 or More,2020-09-19,1950.0
2860,M2H,3 or More,2020-09-21,2850.0
2861,M2H,3 or More,2020-09-23,2800.0
2862,M2H,3 or More,2020-10-06,3300.0
2863,M2H,3 or More,2020-10-07,1800.0
2864,M2H,3 or More,2020-10-31,2200.0
2865,M2H,3 or More,2020-11-03,2400.0
2866,M2J,3 or More,2020-09-19,2800.0
2867,M2J,3 or More,2020-09-22,2499.0
2868,M2J,3 or More,2020-09-24,3200.0
2869,M2J,3 or More,2020-09-26,2550.0
2870,M2J,3 or More,2020-09-28,3200.0
2871,M2J,3 or More,2020-09-29,2450.0
2872,M2J,3 or More,2020-10-01,3200.0
2873,M2J,3 or More,2020-10-05,3200.0
2874,M2J,3 or More,2020-10-08,3200.0
2875,M2J,3 or More,2020-10-15,2850.0
2876,M2J,3 or More,2020-10-20,2900.0
2877,M2J,3 or More,2020-10-21,2775.0
2878,M2J,3 or More,2020-11-03,3500.0
2879,M2K,3 or More,2020-10-04,2350.0
2880,M2K,3 or More,2020-11-03,3500.0
2881,M2M,3 or More,2020-09-19,0.0
2882,M2M,3 or More,2020-09-20,600.0
2883,M2M,3 or More,2020-09-21,600.0
2884,M2M,3 or More,2020-09-23,600.0
2885,M2M,3 or More,2020-09-25,600.0
2886,M2M,3 or More,2020-09-26,600.0
2887,M2M,3 or More,2020-09-27,600.0
2888,M2M,3 or More,2020-09-29,600.0
2889,M2M,3 or More,2020-09-30,600.0
2890,M2M,3 or More,2020-10-01,600.0
2891,M2M,3 or More,2020-10-02,600.0
2892,M2M,3 or More,2020-10-03,600.0
2893,M2M,3 or More,2020-10-04,600.0
2894,M2M,3 or More,2020-10-05,600.0
2895,M2M,3 or More,2020-10-06,600.0
2896,M2M,3 or More,2020-10-07,600.0
2897,M2M,3 or More,2020-10-08,600.0
2898,M2M,3 or More,2020-10-10,600.0
2899,M2M,3 or More,2020-10-11,1900.0
2900,M2M,3 or More,2020-10-12,600.0
2901,M2M,3 or More,2020-10-13,2998.0
2902,M2M,3 or More,2020-10-14,600.0
2903,M2M,3 or More,2020-10-15,600.0
2904,M2M,3 or More,2020-10-16,600.0
2905,M2M,3 or More,2020-10-17,600.0
2906,M2M,3 or More,2020-10-18,600.0
2907,M2M,3 or More,2020-10-19,600.0
2908,M2M,3 or More,2020-10-20,600.0
2909,M2M,3 or More,2020-10-21,2800.0
2910,M2M,3 or More,2020-10-24,600.0
2911,M2M,3 or More,2020-10-25,600.0
2912,M2M,3 or More,2020-10-27,1625.0
2913,M2M,3 or More,2020-10-28,600.0
2914,M2M,3 or More,2020-10-30,600.0
2915,M2M,3 or More,2020-10-31,3750.0
2916,M2M,3 or More,2020-11-01,600.0
2917,M2M,3 or More,2020-11-02,600.0
2918,M2M,3 or More,2020-11-03,600.0
2919,M2N,3 or More,2020-09-22,3190.0
2920,M2N,3 or More,2020-09-23,3600.0
2921,M2N,3 or More,2020-09-24,3500.0
2922,M2N,3 or More,2020-10-13,3287.5
2923,M2N,3 or More,2020-10-25,2790.0
2924,M2N,3 or More,2020-10-26,1200.0
2925,M2N,3 or More,2020-10-28,2650.0
2926,M2N,3 or More,2020-10-29,2900.0
2927,M2N,3 or More,2020-10-31,5000.0
2928,M2R,3 or More,2020-09-19,2450.0
2929,M2R,3 or More,2020-09-20,7995.0
2930,M2R,3 or More,2020-09-22,2400.0
2931,M2R,3 or More,2020-09-23,2600.0
2932,M2R,3 or More,2020-09-24,2400.0
2933,M2R,3 or More,2020-09-26,2400.0
2934,M2R,3 or More,2020-09-30,5197.5
2935,M2R,3 or More,2020-10-04,2400.0
2936,M2R,3 or More,2020-10-06,2400.0
2937,M2R,3 or More,2020-10-23,3300.0
2938,M2R,3 or More,2020-10-29,7995.0
2939,M2R,3 or More,2020-11-01,3500.0
2940,M3A,3 or More,2020-09-25,2350.0
2941,M3A,3 or More,2020-10-17,2300.0
2942,M3A,3 or More,2020-10-18,2160.0
2943,M3A,3 or More,2020-10-20,2150.0
2944,M3A,3 or More,2020-10-28,2245.0
2945,M3A,3 or More,2020-11-02,4300.0
2946,M3B,3 or More,2020-09-25,3600.0
2947,M3B,3 or More,2020-10-12,3600.0
2948,M3C,3 or More,2020-10-24,3600.0
2949,M3H,3 or More,2020-09-23,3380.0
2950,M3H,3 or More,2020-09-28,3580.0
2951,M3H,3 or More,2020-10-06,3695.0
2952,M3J,3 or More,2020-10-10,2420.0
2953,M3J,3 or More,2020-10-21,2500.0
2954,M3J,3 or More,2020-10-29,2295.0
2955,M3J,3 or More,2020-10-30,2900.0
2956,M3K,3 or More,2020-09-21,3650.0
2957,M3K,3 or More,2020-09-24,3495.0
2958,M3K,3 or More,2020-10-07,3395.0
2959,M3K,3 or More,2020-10-30,2975.0
2960,M3L,3 or More,2020-10-31,2500.0
2961,M3M,3 or More,2020-09-21,2700.0
2962,M3M,3 or More,2020-10-11,2400.0
2963,M3M,3 or More,2020-10-13,2400.0
2964,M3M,3 or More,2020-10-14,2700.0
2965,M3M,3 or More,2020-10-16,2400.0
2966,M3M,3 or More,2020-10-20,2300.0
2967,M3M,3 or More,2020-10-27,2700.0
2968,M4A,3 or More,2020-10-09,2700.0
2969,M4A,3 or More,2020-11-02,2199.0
2970,M4B,3 or More,2020-09-26,3500.0
2971,M4B,3 or More,2020-10-31,3000.0
2972,M4C,3 or More,2020-09-21,4795.0
2973,M4C,3 or More,2020-09-22,3000.0
2974,M4C,3 or More,2020-09-23,2800.0
2975,M4C,3 or More,2020-09-25,2450.0
2976,M4C,3 or More,2020-09-28,3822.5
2977,M4C,3 or More,2020-10-01,2545.0
2978,M4C,3 or More,2020-10-06,2500.0
2979,M4C,3 or More,2020-10-07,3495.0
2980,M4C,3 or More,2020-10-15,2200.0
2981,M4C,3 or More,2020-10-16,3900.0
2982,M4C,3 or More,2020-10-20,3700.0
2983,M4C,3 or More,2020-10-29,4795.0
2984,M4E,3 or More,2020-09-21,6995.0
2985,M4E,3 or More,2020-10-13,4500.0
2986,M4E,3 or More,2020-10-20,6995.0
2987,M4E,3 or More,2020-10-31,3900.0
2988,M4G,3 or More,2020-10-04,4500.0
2989,M4G,3 or More,2020-10-08,4795.0
2990,M4G,3 or More,2020-10-28,3150.0
2991,M4J,3 or More,2020-09-19,4500.0
2992,M4J,3 or More,2020-09-22,3875.0
2993,M4J,3 or More,2020-09-25,3800.0
2994,M4J,3 or More,2020-09-27,1400.0
2995,M4J,3 or More,2020-09-29,2950.0
2996,M4J,3 or More,2020-09-30,3600.0
2997,M4J,3 or More,2020-10-07,3400.0
2998,M4J,3 or More,2020-10-08,2850.0
2999,M4J,3 or More,2020-10-13,2800.0
3000,M4J,3 or More,2020-10-19,4500.0
3001,M4J,3 or More,2020-10-20,3900.0
3002,M4J,3 or More,2020-10-21,2600.0
3003,M4J,3 or More,2020-10-24,3050.0
3004,M4J,3 or More,2020-11-02,3000.0
3005,M4K,3 or More,2020-09-21,3550.0
3006,M4K,3 or More,2020-10-01,3400.0
3007,M4K,3 or More,2020-10-02,4100.0
3008,M4K,3 or More,2020-10-06,4300.0
3009,M4K,3 or More,2020-10-13,1600.0
3010,M4K,3 or More,2020-11-02,3365.0
